Gene_acc,Gene_id,bsf,pcf,rank_bsf,rank_pcf,Desc,prot_group
5981,Tb427_110030500,3.26,3.7,243,1427,"hypothetical protein, conserved",PG5467
5982,Tb427_110030600,6.85,6.69,5619,5732,"hypothetical protein, conserved",PG5468
5983,Tb427_110030700,5.98,6.59,3820,5604,"hypothetical protein, conserved",PG5469
5984,Tb427_110030800,5.57,5.18,2781,2800,"hypothetical protein, conserved",PG5470
5985,Tb427_110030900,5.69,5.24,3066,2883,"hypothetical protein, conserved",PG5471
5986,Tb427_110031000,8.31,7.96,6649,6607,"hypothetical protein, conserved",PG5472
5987,Tb427_110031100,5.71,5.29,3118,2961,"hypothetical protein, conserved",PG5473
5988,Tb427_110031200,5.35,5.56,2299,3486,"Putative diphthamide synthesis protein, putative",PG5474
5989,Tb427_110031300,5.93,5.55,3686,3468,"Ferrous iron transport protein B/50S ribosome-binding GTPase, putative",PG5475
5990,Tb427_110031400,7.87,7.59,6498,6470,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase/Hsp90 protein, putative",PG5476
5991,Tb427_110031500,6.24,5.7,4460,3773,"GRASP55/65 PDZ-like domain containing protein, putative",PG5477
5992,Tb427_110031600,7.15,7.04,6012,6113,"hypothetical protein, conserved",PG5478
5993,Tb427_110031700,3.24,3.78,145,1688,"ATP synthase regulation protein NCA2, putative",PG5479
5994,Tb427_110031800,7.29,7.7,6164,6523,"Coenzyme A transferase, putative",PG5480
5995,Tb427_110032000,3.52,3.55,837,233,"CDC45-like protein, putative",PG5481
5996,Tb427_110032100,3.26,5.3,210,2980,"hypothetical protein, conserved",PG5482
5997,Tb427_110032200,6.52,6.19,5078,4933,"RmlD substrate binding domain/Polysaccharide biosynthesis protein/NAD dependent epimerase/dehydratase family/3-beta hydroxysteroid dehydrogenase/isomerase family/GDP-mannose 4,6 dehydratase/Male sterility protein, putative",PG5483
5998,Tb427_110032300,6.06,5.9,4033,4269,"MYND finger containing protein, putative",PG5484
5999,Tb427_110032400,6.92,7.15,5728,6200,"hypothetical protein, conserved",PG5485
6000,Tb427_110032500,5.43,5.47,2473,3293,"hypothetical protein, conserved",PG5486
6001,Tb427_110032600,6.83,4.82,5578,2371,"hypothetical protein, conserved",PG5487
6002,Tb427_110032700,3.38,3.6,670,746,"hypothetical protein, conserved",PG5488
6003,Tb427_110032800,6.51,5.88,5068,4214,"Cilia- and flagella-associated protein 91, putative",PG5489
6004,Tb427_110032900,3.24,3.58,151,480,"hypothetical protein, conserved",PG5490
6005,Tb427_110033000,3.36,5.88,618,4225,"Type IVb secretion, IcmS, effector-recruitment, putative",PG5491
6006,Tb427_110033200,5.66,3.64,2982,1082,"Presenilin enhancer-2 subunit of gamma secretase, putative",PG5492
6007,Tb427_110033300,5.53,4.54,2680,2198,"hypothetical protein, conserved",PG5493
6008,Tb427_110033400,6.48,6.33,5011,5189,"Acid Phosphatase, putative",PG5494
6009,Tb427_110033600,6.38,5.62,4780,3599,"Dynein heavy chain region D6 P-loop domain containing protein, putative",PG5495
6010,Tb427_110033800,5.14,3.6,1924,716,"Microtubule binding/Kinesin motor domain containing protein, putative",PG5496
6011,Tb427_110033900,5.44,5.28,2499,2939,"hypothetical protein, conserved",PG5497
6012,Tb427_110034000,3.35,3.9,590,1891,"HIT zinc finger containing protein, putative",PG5498
6013,Tb427_110034100,6.01,5.94,3909,4369,"Histidine phosphatase superfamily (branch 1), putative",PG5499
6014,Tb427_110034200,5.11,5.03,1868,2585,"Histidine phosphatase superfamily (branch 1), putative",PG5500
6015,Tb427_110034300,3.3,6.65,375,5684,"hypothetical protein, conserved",PG5501
6016,Tb427_110034400,6.06,6.29,4040,5111,"hypothetical protein, conserved",PG5502
6017,Tb427_110034500,6.51,6.24,5062,5025,"Nuclear pore protein 84 / 107, putative",PG5503
6018,Tb427_110034600,5.92,5.85,3667,4132,"hypothetical protein, conserved",PG5504
6019,Tb427_110034700,5.45,3.59,2520,608,"hypothetical protein, conserved",PG5505
6020,Tb427_110034900,5.02,5.47,1718,3295,"hypothetical protein, conserved",PG5506
6021,Tb427_110035100,3.21,3.64,65,1094,"Protein-only RNase P, putative",PG5507
6022,Tb427_110035200,4.8,3.56,1440,347,"hypothetical protein, conserved",PG5508
6023,Tb427_110035300,7.31,7.56,6186,6454,"N-terminal domain of ribose phosphate pyrophosphokinase/Phosphoribosyl transferase domain/Phosphoribosyl synthetase-associated domain containing protein, putative",PG5509
6024,Tb427_110035400,3.3,3.5,402,69,"hypothetical protein, conserved",PG5510
6025,Tb427_110035500,6.11,3.6,4150,736,"hypothetical protein, conserved",PG5511
6026,Tb427_110035600,6.03,6.02,3953,4550,"Phosphate transport (Pho88), putative",PG5512
6027,Tb427_110035700,6.41,5.75,4842,3905,"Histone-binding protein RBBP4 or subunit C of CAF1 complex, putative",PG5513
6028,Tb427_110035800,4.65,4.99,1303,2531,"Snf7, putative",PG5514
6029,Tb427_110035900,5.45,5.85,2522,4137,"FOP N terminal dimerisation domain/LisH, putative",PG5515
6030,Tb427_110036000,5.54,6.05,2704,4601,"hypothetical protein, conserved",PG5516
6031,Tb427_110036100,5.44,3.9,2500,1893,"IQ calmodulin-binding motif containing protein, putative",PG5517
6032,Tb427_110036200,6.19,6.09,4334,4705,"NOG1 N-terminal helical domain/Ferrous iron transport protein B/50S ribosome-binding GTPase/Nucleolar GTP-binding protein 1 (NOG1)/NOGCT (NUC087) domain containing protein, putative",PG5518
6033,Tb427_110036300,5.77,5.93,3283,4338,"ABC transporter transmembrane region 2/ABC transporter, putative",PG5519
6034,Tb427_110036400,3.32,3.8,464,1725,"Protein kinase domain/Protein tyrosine kinase, putative",PG5520
6035,Tb427_110036500,5.17,3.52,1974,121,"hypothetical protein, conserved",PG5521
6036,Tb427_110036600,6.41,6.32,4868,5169,"hypothetical protein, conserved",PG5522
6037,Tb427_110036700,5.58,3.62,2801,914,"Der1-like family, putative",PG5523
6038,Tb427_110036800,5.98,3.52,3829,143,"hypothetical protein, conserved",PG5524
6039,Tb427_110036900,5.32,4.93,2244,2471,"hypothetical protein, conserved",PG5525
6040,Tb427_110037300,7.28,3.6,6156,669,"Caspase domain containing protein, putative",PG5526
6041,Tb427_110037500,7.83,7.76,6478,6547,"TCP-1/cpn60 chaperonin family, putative",PG5527
6042,Tb427_110037600,7.15,6.7,6008,5753,"Dynein heavy chain, N-terminal region 1/Dynein heavy chain, N-terminal region 2/Hydrolytic ATP binding site of dynein motor region/AAA domain (dynein-related subfamily)/Dynein heavy chain AAA lid domain/P-loop containing dynein motor region/AAA+ lid domain/P-loop containing dynein motor region D4/Mi",PG5528
6043,Tb427_110037700,5.33,5.42,2271,3208,"3'-5' exonuclease/DNA polymerase family A, putative",PG5529
6044,Tb427_110037800,5.62,6.27,2885,5071,"FAD binding domain/Squalene epoxidase, putative",PG5530
6045,Tb427_110037900,6.62,6.26,5252,5063,"Kinesin motor domain/Microtubule binding, putative",PG5531
6046,Tb427_110038000,6.12,5.98,4177,4451,"hypothetical protein, conserved",PG5532
6047,Tb427_110038100,6.63,6.61,5263,5633,"T-complex protein 10 C-terminus, putative",PG5533
6048,Tb427_110038200,8.34,7.75,6660,6545,"Ubiquitin-conjugating enzyme, putative",PG5534
6049,Tb427_110038300,5.71,6.43,3140,5365,"Gtr1/RagA G protein conserved region containing protein, putative",PG5535
6050,Tb427_110038400,3.33,3.73,503,1529,"hypothetical protein, conserved",PG5536
6051,Tb427_110038500,6.35,4.01,4731,2012,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain), putative",PG5537
6052,Tb427_110038600,5.94,4.69,3712,2271,"Phospholipid-translocating ATPase N-terminal/E1-E2 ATPase/Cation transport ATPase (P-type)/Phospholipid-translocating P-type ATPase C-terminal, putative",PG5538
6053,Tb427_110038700,6.65,6.2,5316,4938,"ATPase family associated with various cellular activities (AAA), putative",PG5539
6054,Tb427_110038800,6.28,3.64,4555,1047,"hypothetical protein, conserved",PG5540
6055,Tb427_110038900,7.55,7.74,6361,6544,"RanBP1 domain containing protein, putative",PG5541
6056,Tb427_110039000,5.19,4.8,2000,2342,"SPRY domain/HECT-domain (ubiquitin-transferase), putative",PG5542
6057,Tb427_110039100,5.62,5.67,2900,3727,"hypothetical protein, conserved",PG5543
6058,Tb427_110039200,4.52,3.76,1183,1617,"hypothetical protein, conserved",PG5544
6059,Tb427_110039300,3.5,3.52,825,137,"hypothetical protein, conserved",PG5545
6060,Tb427_110039400,5.99,3.62,3848,878,"hypothetical protein, conserved",PG5546
6061,Tb427_110039500,6.33,6.1,4676,4712,"hypothetical protein, conserved",PG5547
6062,Tb427_110039600,5.1,5.22,1849,2848,"hypothetical protein, conserved",PG5548
6063,Tb427_110039700,3.26,3.6,241,710,"hypothetical protein, conserved",PG5549
6064,Tb427_110039800,5.67,5.01,3025,2563,"Endomembrane protein 70, putative",PG5550
6065,Tb427_110039900,6.01,5.4,3903,3153,"Sin-like protein conserved region containing protein, putative",PG5551
6066,Tb427_110040000,7.13,6.99,5986,6068,"hypothetical protein, conserved",PG5552
6067,Tb427_110040100,6.86,6.23,5628,4997,"Dpy-30 motif containing protein, putative",PG5553
6068,Tb427_110040200,6.7,5.92,5392,4307,"FKBP-type peptidyl-prolyl cis-trans isomerase, putative",PG5554
6069,Tb427_110040300,5.62,5.4,2902,3158,"Acyl CoA binding protein, putative",PG5555
6070,Tb427_110040400,3.22,4.0,97,1999,"Complex1_LYR-like/Complex 1 protein (LYR family), putative",PG5556
6071,Tb427_110040500,5.61,5.31,2849,2999,"hypothetical protein, conserved",PG5557
6072,Tb427_110040600,6.28,6.08,4552,4661,"SRP54-type protein, GTPase domain/Conserved hypothetical ATP binding protein, putative",PG5558
6073,Tb427_110041000,7.3,7.51,6172,6423,"Peptidase M1 N-terminal domain/Peptidase family M1 domain/ERAP1-like C-terminal domain containing protein, putative",PG5559
6074,Tb427_110041100,5.39,6.01,2373,4517,"Thiamin pyrophosphokinase, vitamin B1 binding domain containing protein, putative",PG5560
6075,Tb427_110041300,8.36,8.33,6666,6689,"RS4NT (NUC023) domain/S4 domain/Ribosomal family S4e/KOW motif/40S ribosomal protein S4 C-terminus, putative",PG5561
6076,Tb427_110041200,8.36,8.33,6666,6689,"RS4NT (NUC023) domain/S4 domain/Ribosomal family S4e/KOW motif/40S ribosomal protein S4 C-terminus, putative",PG5561
6077,Tb427_110041800,3.28,7.1,315,6160,"Nucleoside transporter, putative",PG5562
6078,Tb427_110041700,3.28,7.1,315,6160,"Nucleoside transporter, putative",PG5562
6079,Tb427_110041600,3.28,7.1,315,6160,"Nucleoside transporter, putative",PG5562
6080,Tb427_110041500,3.28,7.1,315,6160,"Nucleoside transporter, putative",PG5562
6081,Tb427_110041400,3.28,7.1,315,6160,"Nucleoside transporter, putative",PG5562
6082,Tb427_110042000,4.77,6.08,1409,4687,"hypothetical protein, conserved",PG5563
6083,Tb427_110042100,7.9,7.31,6511,6322,"Adenylosuccinate synthetase, putative",PG5564
6084,Tb427_110042200,7.51,6.4,6325,5301,"Tctex-1 family, putative",PG5565
6085,Tb427_110042300,4.73,3.65,1369,1178,"Mitochondrial glycoprotein, putative",PG5566
6086,Tb427_110042400,6.43,6.01,4901,4527,"EF-hand domain pair/EF hand, putative",PG5567
6087,Tb427_110042500,6.09,4.51,4116,2190,"Serine aminopeptidase, S33/alpha/beta hydrolase fold/Alpha/beta hydrolase family, putative",PG5568
6088,Tb427_110042600,5.97,6.29,3797,5117,"Uncharacterised ACR, YagE family COG1723, putative",PG5569
6089,Tb427_110042700,3.2,3.58,33,505,"RNA polymerases N / 8 kDa subunit, putative",PG5570
6090,Tb427_110042800,6.92,6.67,5721,5704,"hypothetical protein, conserved",PG5571
6091,Tb427_110043000,7.25,7.08,6115,6141,"tRNA synthetases class I (I, L, M and V)/tRNA synthetases class I (M)/tRNA synthetases class I (C) catalytic domain/Anticodon-binding domain of tRNA, putative",PG5572
6092,Tb427_110043100,7.26,6.98,6139,6060,"Proteasomal ATPase OB C-terminal domain/ATPase family associated with various cellular activities (AAA)/AAA domain (Cdc48 subfamily)/AAA+ lid domain containing protein, putative",PG5573
6093,Tb427_110043200,3.28,6.25,298,5050,"Oxidoreductase FAD-binding domain/Oxidoreductase NAD-binding domain containing protein, putative",PG5574
6094,Tb427_110043300,6.78,3.69,5499,1413,"hypothetical protein, conserved",PG5575
6095,Tb427_110043400,7.24,6.65,6111,5682,"Dpy-30 motif containing protein, putative",PG5576
6096,Tb427_110043600,6.66,6.39,5329,5295,"hypothetical protein, conserved",PG5577
6097,Tb427_110043700,4.92,3.61,1594,835,"hypothetical protein, conserved",PG5578
6098,Tb427_110043800,6.28,6.01,4557,4516,"hypothetical protein, conserved",PG5579
6099,Tb427_110043900,5.66,5.88,3006,4228,"hypothetical protein, conserved",PG5580
6100,Tb427_110044000,5.4,5.7,2414,3782,"Adenosine/AMP deaminase, putative",PG5581
6101,Tb427_110044100,5.62,5.75,2897,3903,"hypothetical protein, conserved",PG5582
6102,Tb427_110044200,6.47,3.67,4980,1264,"Holliday junction DNA helicase RuvB P-loop domain/ATPase family associated with various cellular activities (AAA)/AAA+ lid domain/Vps4 C terminal oligomerisation domain containing protein, putative",PG5583
6103,Tb427_110044300,6.58,6.03,5202,4567,"Actin, putative",PG5584
6104,Tb427_110044400,5.74,5.31,3215,2997,"N2,N2-dimethylguanosine tRNA methyltransferase, putative",PG5585
6105,Tb427_110044500,6.12,6.25,4161,5038,"Glycosyltransferase family 25 (LPS biosynthesis protein), putative",PG5586
6106,Tb427_110044600,5.77,5.52,3267,3401,"hypothetical protein, conserved",PG5587
6107,Tb427_110044700,5.73,5.74,3181,3887,"Leucine Rich repeat, putative",PG5588
6108,Tb427_110044800,5.44,4.85,2502,2397,"hypothetical protein, conserved",PG5589
6109,Tb427_110044900,5.38,5.64,2368,3649,"hypothetical protein, conserved",PG5590
6110,Tb427_110045000,3.27,3.61,274,846,"hypothetical protein, conserved",PG5591
6111,Tb427_110045100,3.3,3.54,385,193,"BTB/POZ domain/Galactose oxidase, central domain containing protein, putative",PG5592
6112,Tb427_110045200,6.94,6.71,5761,5773,"hypothetical protein, conserved",PG5593
6113,Tb427_110045300,5.06,7.79,1776,6560,"Peptidase M16 inactive domain containing protein, putative",PG5594
6114,Tb427_110045400,5.94,5.7,3723,3778,"hypothetical protein, conserved",PG5595
6115,Tb427_110045500,6.27,5.99,4532,4472,"hypothetical protein, conserved",PG5596
6116,Tb427_110045600,5.35,4.97,2295,2517,"hypothetical protein, conserved",PG5597
6117,Tb427_110045700,5.36,5.76,2330,3915,"Complex1_LYR-like, putative",PG5598
6118,Tb427_110045800,6.05,5.46,4017,3285,"hypothetical protein, conserved",PG5599
6119,Tb427_110045900,5.04,3.78,1737,1687,"hypothetical protein, conserved",PG5600
6120,Tb427_110046000,5.15,3.68,1933,1351,"hypothetical protein, conserved",PG5601
6121,Tb427_110046300,6.31,3.65,4623,1105,"Trypanosomal VSG domain containing protein, putative",PG5602
6122,Tb427_110046500,6.74,6.43,5440,5360,"Ubiquitin family, putative",PG5603
6123,Tb427_110046600,3.41,3.75,711,1586,"hypothetical protein, conserved",PG5604
6124,Tb427_110046700,4.81,3.61,1453,856,"hypothetical protein, conserved",PG5605
6125,Tb427_110046800,5.77,5.85,3276,4130,"C2 domain containing protein, putative",PG5606
6126,Tb427_110046900,6.44,3.66,4912,1253,"Dual specificity phosphatase, catalytic domain containing protein, putative",PG5607
6127,Tb427_110047000,5.94,3.88,3738,1862,"PSP1 C-terminal conserved region containing protein, putative",PG5608
6128,Tb427_110047100,6.43,6.06,4891,4618,"Metallopeptidase family M24, putative",PG5609
6129,Tb427_110047200,6.53,5.78,5102,3969,"Legume-like lectin family/Bacterial lectin, putative",PG5610
6130,Tb427_110047300,7.19,5.81,6047,4032,"U-box domain containing protein, putative",PG5611
6131,Tb427_110047400,5.28,3.61,2155,797,"DHHC palmitoyltransferase, putative",PG5612
6132,Tb427_110047500,5.81,5.22,3377,2840,"hypothetical protein, conserved",PG5613
6133,Tb427_110047600,3.17,5.21,9,2830,"hypothetical protein, conserved",PG5614
6134,Tb427_110047700,4.41,3.64,1106,1085,"hypothetical protein, conserved",PG5615
6135,Tb427_110047800,5.05,3.66,1752,1261,"Mitochondrial calcium uniporter, putative",PG5616
6136,Tb427_110047900,5.53,5.42,2696,3193,"hypothetical protein, conserved",PG5617
6137,Tb427_110048000,5.68,5.63,3040,3630,"hypothetical protein, conserved",PG5618
6138,Tb427_110048100,6.81,6.78,5548,5857,"Ribosomal protein L7Ae/L30e/S12e/Gadd45 family, putative",PG5619
6139,Tb427_110048400,6.83,6.17,5573,4880,"Uncharacterized ACR, COG1678, putative",PG5620
6140,Tb427_110048500,4.91,6.48,1568,5447,"hypothetical protein, conserved",PG5621
6141,Tb427_110048600,3.47,3.62,790,870,"hypothetical protein, conserved",PG5622
6142,Tb427_110048700,5.75,5.48,3231,3306,"hypothetical protein, conserved",PG5623
6143,Tb427_110048800,7.3,6.73,6180,5799,"Coiled-coil domain-containing protein 124 /Oxs1, putative",PG5624
6144,Tb427_110048900,3.31,3.54,452,189,"hypothetical protein, conserved",PG5625
6145,Tb427_110049000,5.45,4.62,2534,2237,"DEAD/DEAH box helicase/Type III restriction enzyme, res subunit/Helicase conserved C-terminal domain/Sec63 Brl domain containing protein, putative",PG5626
6146,Tb427_110049100,3.68,3.55,917,234,"Histidine phosphatase superfamily (branch 1), putative",PG5627
6147,Tb427_110049200,5.12,5.0,1878,2539,"hypothetical protein, conserved",PG5628
6148,Tb427_110049300,6.67,6.4,5338,5302,"hypothetical protein, conserved",PG5629
6149,Tb427_110049400,4.33,3.51,1073,93,"Ferric reductase like transmembrane component/FAD-binding domain/Ferric reductase NAD binding domain containing protein, putative",PG5630
6150,Tb427_110049600,8.28,8.32,6639,6684,"Alba, putative",PG5631
6151,Tb427_110049700,8.03,7.11,6559,6165,"Alba, putative",PG5632
6152,Tb427_110049800,5.46,4.74,2547,2305,"Protein kinase domain/Protein tyrosine kinase, putative",PG5633
6153,Tb427_110049900,7.28,6.58,6158,5590,"Radial spokehead-like protein, putative",PG5634
6154,Tb427_110050000,4.23,6.12,1033,4768,"AMP-binding enzyme, putative",PG5635
6155,Tb427_110050100,4.63,4.82,1290,2374,"hypothetical protein, conserved",PG5636
6156,Tb427_110050200,4.29,3.68,1055,1343,"Sister chromatid cohesion C-terminus, putative",PG5637
6157,Tb427_110050300,4.79,4.19,1436,2099,"hypothetical protein, conserved",PG5638
6158,Tb427_110050400,6.71,6.44,5402,5386,"Acetyltransferase (GNAT) family/Acetyltransferase (GNAT) domain/FR47-like protein, putative",PG5639
6159,Tb427_110050500,5.96,5.68,3772,3738,"hypothetical protein, conserved",PG5640
6160,Tb427_110050600,6.61,6.18,5240,4897,"Domain of unknown function (DUF4200), putative",PG5641
6161,Tb427_110050800,6.78,5.91,5505,4293,"ADP-ribosylation factor family/50S ribosome-binding GTPase/Ras of Complex, Roc, domain of DAPkinase/Ras family, putative",PG5642
6162,Tb427_110051000,7.73,6.81,6435,5886,"Cyclic nucleotide-binding domain containing protein, putative",PG5643
6163,Tb427_110051200,5.23,5.67,2053,3714,"hypothetical protein, conserved",PG5644
6164,Tb427_110051300,3.23,3.61,135,823,"Calpain family cysteine protease/Calpain large subunit, domain III, putative",PG5645
6165,Tb427_110051500,3.42,4.36,729,2149,"Kinesin motor domain/Microtubule binding, putative",PG5646
6166,Tb427_110051600,3.3,3.6,415,699,"hypothetical protein, conserved",PG5647
6167,Tb427_110051700,3.46,6.44,783,5387,"SURF1 family, putative",PG5648
6168,Tb427_110051800,5.27,4.41,2142,2159,"Exonuclease/DNA polymerase family A, putative",PG5649
6169,Tb427_110051900,7.9,7.79,6513,6559,"Aldo/keto reductase family, putative",PG5650
6170,Tb427_110052000,5.4,5.02,2395,2574,"hypothetical protein, conserved",PG5651
6171,Tb427_110052100,6.35,3.95,4728,1956,"hypothetical protein, conserved",PG5652
6172,Tb427_110052200,5.36,3.62,2339,889,"hypothetical protein, conserved",PG5653
6173,Tb427_110052300,5.89,5.05,3605,2618,"hypothetical protein, conserved",PG5654
6174,Tb427_110052500,3.23,5.23,124,2861,"Glutamic acid/alanine-rich protein of Trypanosoma, putative",PG5655
6175,Tb427_110052900,4.67,5.54,1326,3450,"Mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase, putative",PG5656
6176,Tb427_110053100,6.87,5.54,5645,3442,"ENTH domain/ANTH domain containing protein, putative",PG5657
6177,Tb427_110053200,6.44,6.3,4908,5135,"hypothetical protein, conserved",PG5658
6178,Tb427_110053500,4.96,6.18,1647,4910,"hypothetical protein, conserved",PG5659
6179,Tb427_110053600,3.63,5.88,904,4216,"hypothetical protein, conserved",PG5660
6180,Tb427_110053700,7.13,3.68,5982,1375,"Ring finger domain containing protein, putative",PG5661
6181,Tb427_110053800,3.26,6.54,225,5535,"Protein of unknown function (DUF3592), putative",PG5662
6182,Tb427_110053900,7.29,6.97,6163,6051,"Calmodulin-binding, putative",PG5663
6183,Tb427_110054000,5.62,5.23,2882,2859,"Poly A polymerase regulatory subunit, putative",PG5664
6184,Tb427_110054100,6.96,6.78,5782,5855,"hypothetical protein, conserved",PG5665
6185,Tb427_110054200,7.25,7.32,6116,6325,"Ankyrin repeats (3 copies)/Ankyrin repeat/Ankyrin repeats (many copies), putative",PG5666
6186,Tb427_110054300,7.23,6.83,6095,5910,"hypothetical protein, conserved",PG5667
6187,Tb427_110054400,6.15,5.88,4229,4223,"Phosducin, putative",PG5668
6188,Tb427_110054500,4.79,3.84,1427,1802,"AAA domain (dynein-related subfamily)/ATPase family associated with various cellular activities (AAA), putative",PG5669
6189,Tb427_110054600,6.46,6.28,4955,5106,"hypothetical protein, conserved",PG5670
6190,Tb427_110054700,6.16,6.13,4241,4794,"Transcription factor S-II (TFIIS), central domain/Transcription factor S-II (TFIIS), putative",PG5671
6191,Tb427_110054800,5.86,5.7,3507,3783,"Histone-binding protein RBBP4 or subunit C of CAF1 complex, putative",PG5672
6192,Tb427_110054900,6.12,5.97,4169,4428,"DEAD/DEAH box helicase/Helicase conserved C-terminal domain containing protein, putative",PG5673
6193,Tb427_110055100,7.17,6.99,6028,6071,"WD domain, G-beta repeat, putative",PG5674
6194,Tb427_110055300,5.35,5.37,2311,3115,"hypothetical protein, conserved",PG5675
6195,Tb427_110055400,6.63,6.18,5278,4902,"hypothetical protein, conserved",PG5676
6196,Tb427_110055500,6.78,6.04,5514,4585,"Leucine Rich repeat, putative",PG5677
6197,Tb427_110055600,6.46,7.07,4957,6135,"Fumarate hydratase (Fumerase)/Fumarase C-terminus, putative",PG5678
6198,Tb427_110055700,4.9,5.75,1560,3890,"Mitochondrial small ribosomal subunit Rsm22, putative",PG5679
6199,Tb427_110055800,4.95,3.63,1634,963,"Type I phosphodiesterase / nucleotide pyrophosphatase, putative",PG5680
6200,Tb427_110055900,5.28,3.6,2163,683,"hypothetical protein, conserved",PG5681
6201,Tb427_110056000,3.21,6.81,60,5890,"Aminotransferase class I and II, putative",PG5682
6202,Tb427_110056100,5.37,5.1,2357,2682,"hypothetical protein, conserved",PG5683
6203,Tb427_110056200,5.31,5.27,2224,2934,"hypothetical protein, conserved",PG5684
6204,Tb427_110056300,5.31,3.56,2217,305,"SET domain containing protein, putative",PG5685
6205,Tb427_110056400,4.42,3.57,1111,427,"hypothetical protein, conserved",PG5686
6206,Tb427_110056500,7.14,6.47,5998,5412,"Ubiquitin carboxyl-terminal hydrolase, family 1/Ubiquitin carboxyl-terminal hydrolases, putative",PG5687
6207,Tb427_110056600,6.12,5.7,4176,3792,"hypothetical protein, conserved",PG5688
6208,Tb427_110056800,5.67,5.57,3010,3521,"ThiF family, putative",PG5689
6209,Tb427_110056900,7.28,7.08,6154,6138,"hypothetical protein, conserved",PG5690
6210,Tb427_110057000,5.97,5.06,3807,2623,"Leucine-rich repeat/Leucine Rich repeats (2 copies)/Leucine rich repeat, putative",PG5691
6211,Tb427_110057100,6.03,6.08,3957,4675,"hypothetical protein, conserved",PG5692
6212,Tb427_110057300,6.06,6.09,4027,4690,"DnaJ domain containing protein, putative",PG5693
6213,Tb427_110057400,6.96,6.78,5780,5850,"ENT domain containing protein, putative",PG5694
6214,Tb427_110057600,5.42,4.78,2444,2325,"Nucleolar pre-ribosomal-associated protein 1, putative",PG5695
6215,Tb427_110057700,4.72,3.63,1360,1019,"SNF2 family N-terminal domain/Helicase conserved C-terminal domain containing protein, putative",PG5696
6216,Tb427_110057800,5.73,5.8,3176,4014,"Ubiquitin carboxyl-terminal hydrolase, putative",PG5697
6217,Tb427_110058000,6.65,6.2,5318,4940,"Mitochondrial carrier protein, putative",PG5698
6218,Tb427_110058100,6.94,6.54,5746,5531,"Microtubule binding/Kinesin motor domain containing protein, putative",PG5699
6219,Tb427_110058200,3.49,3.48,814,21,"PPPDE putative peptidase domain containing protein, putative",PG5700
6220,Tb427_110058300,3.36,3.74,606,1569,"hypothetical protein, conserved",PG5701
6221,Tb427_110058500,5.35,3.49,2297,45,"Sugar (and other) transporter/Major Facilitator Superfamily, putative",PG5702
6222,Tb427_110058600,5.38,5.86,2362,4159,"Aldo/keto reductase family, putative",PG5703
6223,Tb427_110058700,5.31,3.66,2226,1263,"hypothetical protein, conserved",PG5704
6224,Tb427_110058800,6.44,3.65,4910,1176,"hypothetical protein, conserved",PG5705
6225,Tb427_110059000,6.86,3.66,5625,1199,"hypothetical protein, conserved",PG5706
6226,Tb427_110059100,6.71,6.59,5405,5615,"SRP54-type protein, helical bundle domain/SRP54-type protein, GTPase domain/CobW/HypB/UreG, nucleotide-binding domain/Signal peptide binding domain containing protein, putative",PG5707
6227,Tb427_110059200,4.34,3.53,1084,157,"hypothetical protein, conserved",PG5708
6228,Tb427_110059300,5.87,3.67,3531,1272,"HAD domain in Swiss Army Knife RNA repair proteins, putative",PG5709
6229,Tb427_110059400,5.08,5.03,1798,2581,"Type III restriction enzyme, res subunit/SNF2 family N-terminal domain/DEAD/DEAH box helicase/Helicase conserved C-terminal domain containing protein, putative",PG5710
6230,Tb427_110059500,7.75,7.9,6447,6592,"Malic enzyme, N-terminal domain/Malic enzyme, NAD binding domain containing protein, putative",PG5711
6231,Tb427_110059600,7.37,7.21,6235,6236,"Malic enzyme, N-terminal domain/Malic enzyme, NAD binding domain containing protein, putative",PG5712
6232,Tb427_110059700,5.44,3.69,2490,1419,"hypothetical protein, conserved",PG5713
6233,Tb427_110059800,5.24,4.84,2077,2385,"hypothetical protein, conserved",PG5714
6234,Tb427_110059900,4.83,4.85,1481,2400,"Exonuclease/RNA 2'-phosphotransferase, Tpt1 / KptA family, putative",PG5715
6235,Tb427_110060000,4.13,3.71,1002,1488,"SacI homology domain/Protein of unknown function, DUF547, putative",PG5716
6236,Tb427_110060100,4.88,5.68,1532,3743,"hypothetical protein, conserved",PG5717
6237,Tb427_110060200,7.12,6.53,5976,5512,"Axonemal dynein light chain, putative",PG5718
6238,Tb427_110060300,8.56,8.5,6693,6709,"Triosephosphate isomerase, putative",PG5719
6239,Tb427_110060400,5.47,3.72,2571,1493,"hypothetical protein, conserved",PG5720
6240,Tb427_110060600,5.65,5.42,2958,3216,"DNA polymerase family A, putative",PG5721
6241,Tb427_110060700,5.28,3.81,2164,1749,"hypothetical protein, conserved",PG5722
6242,Tb427_110060800,4.69,3.62,1336,868,"MCM N-terminal domain/MCM OB domain/MCM P-loop domain/Magnesium chelatase, subunit ChlI/MCM AAA-lid domain containing protein, putative",PG5723
6243,Tb427_110060900,4.87,3.65,1526,1168,"hypothetical protein, conserved",PG5724
6244,Tb427_110061000,5.83,5.49,3427,3342,"Anaphase-promoting complex subunit 4 WD40 domain containing protein, putative",PG5725
